DisNo.,Historic,Classification Key,Disaster Group,Disaster Subgroup,Disaster Type,Disaster Subtype,External IDs,Event Name,ISO,Country,Subregion,Region,Location,Origin,Associated Types,OFDA/BHA Response,Appeal,Declaration,AID Contribution ('000 US$),Magnitude,Magnitude Scale,Latitude,Longitude,River Basin,Start Year,Start Month,Start Day,End Year,End Month,End Day,Total Deaths,No. Injured,No. Affected,No. Homeless,Total Affected,Reconstruction Costs ('000 US$),"Reconstruction Costs, Adjusted ('000 US$)",Insured Damage ('000 US$),"Insured Damage, Adjusted ('000 US$)",Total Damage ('000 US$),"Total Damage, Adjusted ('000 US$)",CPI,Admin Units,Entry Date,Last Update
2010-0171-BGD,No,nat-met-sto-tro,Natural,Meteorological,Storm,Tropical cyclone,GLIDE:ST-2010-000074,,BGD,Bangladesh,Southern Asia,Asia,"Rangpur, Dinajpur, Nilphamari, Lalmonirhat, Kurigram, Gaibandha districts (Rangpur province), Sirajganj, Bogra districts (Rajshahi province)",,,No,No,No,,120,Kph,,,,2010,4,13,2010,4,14,8,200,246910,,247110,,,,,,,71.5635955751889,"[{""adm2_code"":5805,""adm2_name"":""Bogra""},{""adm2_code"":5819,""adm2_name"":""Sirajganj""},{""adm2_code"":5806,""adm2_name"":""Dinajpur""},{""adm2_code"":5807,""adm2_name"":""Gaibandha""},{""adm2_code"":5809,""adm2_name"":""Kurigram""},{""adm2_code"":5810,""adm2_name"":""Lalmonirhat""},{""adm2_code"":5814,""adm2_name"":""Nilphamari""},{""adm2_code"":5818,""adm2_name"":""Rangpur""}]",2010-08-13,2023-09-25
2010-0171-IND,No,nat-met-sto-tro,Natural,Meteorological,Storm,Tropical cyclone,GLIDE:ST-2010-000074,,IND,India,Southern Asia,Asia,"Bihar, West Bengal, Assam provinces",,,No,No,No,,,Kph,,,,2010,4,13,2010,4,14,114,,,500000,500000,,,,,,,71.5635955751889,"[{""adm1_code"":1487,""adm1_name"":""Assam""},{""adm1_code"":1511,""adm1_name"":""West Bengal""},{""adm1_code"":70073,""adm1_name"":""Bihar""}]",2010-04-26,2023-09-25
2010-0177-IND,No,nat-met-sto-sto,Natural,Meteorological,Storm,Storm (General),,,IND,India,Southern Asia,Asia,"Uttar Pradesh, Bihar provinces",,Flood,No,No,No,,,Kph,,,,2010,5,6,2010,5,8,54,50,,,50,,,,,,,71.5635955751889,"[{""adm1_code"":70073,""adm1_name"":""Bihar""},{""adm1_code"":70081,""adm1_name"":""Uttar Pradesh""}]",2010-05-10,2023-09-25
2010-0198-IND,No,nat-met-sto-tro,Natural,Meteorological,Storm,Tropical cyclone,,"Cyclone ""Laila""",IND,India,Southern Asia,Asia,"Krishna, Prakasam, Nellore, Guntur districts (Andhra Pradesh province), Tamil Nadu province",,Rain,No,No,No,,110,Kph,,,,2010,5,20,2010,5,20,32,,,,,,,,,,,71.5635955751889,"[{""adm1_code"":1508,""adm1_name"":""Tamil Nadu""},{""adm2_code"":17552,""adm2_name"":""Guntur""},{""adm2_code"":17556,""adm2_name"":""Krishna""},{""adm2_code"":17561,""adm2_name"":""Nellore""},{""adm2_code"":17563,""adm2_name"":""Prakasam""}]",2010-05-27,2023-09-25
2010-0205-BGD,No,nat-met-sto-tro,Natural,Meteorological,Storm,Tropical cyclone,,,BGD,Bangladesh,Southern Asia,Asia,Lalmonirhat district (Rangpur province),,,No,No,No,,,Kph,,,,2010,4,17,2010,4,17,3,,10000,,10000,,,,,,,71.5635955751889,"[{""adm2_code"":5810,""adm2_name"":""Lalmonirhat""}]",2010-05-27,2023-09-25
2010-0210-PAK,No,nat-met-sto-tro,Natural,Meteorological,Storm,Tropical cyclone,GLIDE:TC-2010-000108,"Cyclone ""Phet""",PAK,Pakistan,Southern Asia,Asia,"Sindh, Balochistan provinces",,Flood,No,No,No,,,Kph,,,,2010,6,6,2010,6,7,23,,4000,,4000,,,,,80000,111789,71.5635955751889,"[{""adm1_code"":2272,""adm1_name"":""Balochistan""},{""adm1_code"":2277,""adm1_name"":""Sindh""}]",2010-07-13,2023-09-25
2010-0428-IND,No,nat-met-sto-lig,Natural,Meteorological,Storm,Lightning/Thunderstorms,,,IND,India,Southern Asia,Asia,"Bihar, Jharkhand provinces",,,No,No,No,,,Kph,,,,2010,8,25,2010,8,25,25,,,,,,,,,,,71.5635955751889,"[{""adm1_code"":70073,""adm1_name"":""Bihar""},{""adm1_code"":70078,""adm1_name"":""Jharkhand""}]",2010-08-26,2023-09-25
2010-0686-BGD,No,nat-met-sto-lig,Natural,Meteorological,Storm,Lightning/Thunderstorms,,,BGD,Bangladesh,Southern Asia,Asia,Mymensingh district (Dhaka province),,Hail,No,No,No,,,Kph,,,,2010,5,1,2010,5,2,15,50,,,50,,,,,,,71.5635955751889,"[{""adm2_code"":5787,""adm2_name"":""Mymensingh""}]",2011-03-17,2023-09-25
2010-0688-IND,No,nat-met-sto-sev,Natural,Meteorological,Storm,Severe weather,,,IND,India,Southern Asia,Asia,"Nawabganj town (Gonda district, Uttar Pradesh province), Allahabad, Unnao districts (Uttar Pradesh province)",,Hail,No,No,No,,,Kph,,,,2010,5,24,2010,5,24,12,30,,2000,2030,,,,,,,71.5635955751889,"[{""adm2_code"":17890,""adm2_name"":""Allahabad""},{""adm2_code"":17913,""adm2_name"":""Gonda""},{""adm2_code"":17941,""adm2_name"":""Unnao""}]",2011-04-11,2023-09-25
2010-0693-IND,No,nat-met-sto-tro,Natural,Meteorological,Storm,Tropical cyclone,,Cyclone Jal,IND,India,Southern Asia,Asia,Andhra Pradesh province,,Flood,No,No,No,,100,Kph,,,,2010,10,31,2010,11,3,22,,,,,,,,,,,71.5635955751889,"[{""adm1_code"":1485,""adm1_name"":""Andhra Pradesh""}]",2011-03-17,2023-09-25
2010-0694-IND,No,nat-met-sto-hai,Natural,Meteorological,Storm,Hail,,,IND,India,Southern Asia,Asia,"Mushalpur, Baksa towns (Nalbari district, Assam province)",,,No,No,No,,,Kph,,,,2010,4,10,2010,4,10,28,,,5000,5000,,,,,,,71.5635955751889,"[{""adm2_code"":17590,""adm2_name"":""Nalbari""}]",2011-03-17,2023-09-25
2011-0176-IND,No,nat-met-sto-lig,Natural,Meteorological,Storm,Lightning/Thunderstorms,,,IND,India,Southern Asia,Asia,Uttar Pradesh province,,,No,No,No,,,Kph,,,,2011,5,20,2011,5,20,42,50,,,50,,,,,,,73.822750859736,"[{""adm1_code"":70081,""adm1_name"":""Uttar Pradesh""}]",2011-05-24,2023-09-25
2011-0484-LKA,No,nat-met-sto-sev,Natural,Meteorological,Storm,Severe weather,,,LKA,Sri Lanka,Southern Asia,Asia,"Sabaragamuwa, Southern, Uva provinces",,"Flood|Slide (land, mud, snow, rock)",No,No,No,,,Kph,,,,2011,11,24,2011,11,27,22,41,35000,,35041,,,,,,,73.822750859736,"[{""adm1_code"":2741,""adm1_name"":""Sabaragamuwa""},{""adm1_code"":2742,""adm1_name"":""Southern""},{""adm1_code"":2743,""adm1_name"":""Uva""}]",2012-04-04,2023-09-25
2011-0566-IND,No,nat-met-sto-tro,Natural,Meteorological,Storm,Tropical cyclone,,Cyclone Thane,IND,India,Southern Asia,Asia,"Cuddalore district (Tamil Nadu province), Puducherry district (Puducherry province)",,,No,No,No,1350,140,Kph,,,,2011,12,29,2011,12,30,47,,,250000,250000,,,,,375625,508820,73.822750859736,"[{""adm2_code"":70243,""adm2_name"":""Cuddalore""},{""adm2_code"":70228,""adm2_name"":""Puducherry""}]",2012-04-04,2023-09-25
2011-0591-BGD,No,nat-met-sto-sev,Natural,Meteorological,Storm,Severe weather,,,BGD,Bangladesh,Southern Asia,Asia,"Sherpur, Jamalpur, Netrakona, Mymensingh districts (Dhaka province), Rangpur, Thakurgaon, Gaibandha districts (Rangpur province), Pabna district (Rajshahi province)",,Hail,No,No,No,,,Kph,,,,2011,4,4,2011,4,4,13,121,,,121,,,,,,,73.822750859736,"[{""adm2_code"":5782,""adm2_name"":""Jamalpur""},{""adm2_code"":5787,""adm2_name"":""Mymensingh""},{""adm2_code"":5790,""adm2_name"":""Netrakona""},{""adm2_code"":5793,""adm2_name"":""Sherpur""},{""adm2_code"":5815,""adm2_name"":""Pabna""},{""adm2_code"":5807,""adm2_name"":""Gaibandha""},{""adm2_code"":5818,""adm2_name"":""Rangpur""},{""adm2_code"":5820,""adm2_name"":""Thakurgaon""}]",2012-01-04,2023-09-25
2011-0593-IND,No,nat-met-sto-lig,Natural,Meteorological,Storm,Lightning/Thunderstorms,,,IND,India,Southern Asia,Asia,Karnataka province,,,No,No,No,,,Kph,,,,2011,4,15,2011,4,15,17,,,,,,,,,,,73.822750859736,"[{""adm1_code"":1494,""adm1_name"":""Karnataka""}]",2012-01-04,2023-09-25
2011-0642-AFG,No,nat-met-sto-bli,Natural,Meteorological,Storm,Blizzard/Winter storm,,,AFG,Afghanistan,Southern Asia,Asia,Daykundi province,,"Avalanche (Snow, Debris)",No,No,No,,,Kph,,,,2011,2,10,2011,2,14,21,5,,,5,,,,,,,73.822750859736,"[{""adm1_code"":99878,""adm1_name"":""Daykundi""}]",2012-04-05,2023-09-25
2012-0082-BGD,No,nat-met-sto-sev,Natural,Meteorological,Storm,Severe weather,,,BGD,Bangladesh,Southern Asia,Asia,"Panchagarh, Rangpur, Nilphamari districts (Rangpur province), Noakhali, Comilla districts (Chittagong province), Narsingdi, Jamalpur, Faridpur, Shariatpur districts (Dhaka province), Jessore, Satkhira, Khulna, Chuadanga districts (Khulna province), Rajshahi district (Rajshahi province), Sylhet district (Sylhet province), Bhola district (Barisal province)",,Hail,No,No,No,,56,Kph,,,,2012,4,6,2012,4,6,25,121,,55000,55121,,,,,,,75.3503857046957,"[{""adm2_code"":5763,""adm2_name"":""Bhola""},{""adm2_code"":5771,""adm2_name"":""Comilla""},{""adm2_code"":5776,""adm2_name"":""Noakhali""},{""adm2_code"":5779,""adm2_name"":""Faridpur""},{""adm2_code"":5782,""adm2_name"":""Jamalpur""},{""adm2_code"":5789,""adm2_name"":""Narsingdi""},{""adm2_code"":5792,""adm2_name"":""Shariatpur""},{""adm2_code"":5796,""adm2_name"":""Chuadanga""},{""adm2_code"":5797,""adm2_name"":""Jessore""},{""adm2_code"":5799,""adm2_name"":""Khulna""},{""adm2_code"":5804,""adm2_name"":""Satkhira""},{""adm2_code"":5824,""adm2_name"":""Sylhet""},{""adm2_code"":5817,""adm2_name"":""Rajshahi""},{""adm2_code"":5814,""adm2_name"":""Nilphamari""},{""adm2_code"":5816,""adm2_name"":""Panchagarh""},{""adm2_code"":5818,""adm2_name"":""Rangpur""}]",2012-04-10,2023-09-25
2012-0385-BGD,No,nat-met-sto-sto,Natural,Meteorological,Storm,Storm (General),GLIDE:ST-2012-000176,,BGD,Bangladesh,Southern Asia,Asia,"Hatiya, Companiganj, Subarnarchar areas (Noakhali district, Chittagong province), Monpura, Charfasson areas (Bhola district, Barisal province), Sandwip, Mirsharai areas (Chittagong district, Chittagong province)",,,No,No,No,,,Kph,,,,2012,10,10,2012,10,10,108,183,129375,,129558,,,,,,,75.3503857046957,"[{""adm2_code"":5763,""adm2_name"":""Bhola""},{""adm2_code"":5770,""adm2_name"":""Chittagong""},{""adm2_code"":5776,""adm2_name"":""Noakhali""}]",2012-10-19,2023-09-25
2012-0425-IND,No,nat-met-sto-tro,Natural,Meteorological,Storm,Tropical cyclone,,Cyclone Nilam,IND,India,Southern Asia,Asia,"Andhra Pradesh, Tamil Nadu provinces",,Flood|Surge,No,No,No,,,Kph,11.82,78.08,,2012,11,4,2012,11,8,40,,70000,,70000,,,,,,,75.3503857046957,"[{""adm1_code"":1485,""adm1_name"":""Andhra Pradesh""},{""adm1_code"":1508,""adm1_name"":""Tamil Nadu""}]",2013-02-06,2023-09-25
2012-0425-LKA,No,nat-met-sto-tro,Natural,Meteorological,Storm,Tropical cyclone,,Cyclone Nilam,LKA,Sri Lanka,Southern Asia,Asia,"Central, Eastern, North Central, North Western, Northern, Sabaragamuwa, Southern, Uva, Western provinces",,,No,No,No,,,Kph,,,,2012,10,29,2012,10,31,,,,69000,69000,,,,,57000,75647,75.3503857046957,"[{""adm1_code"":2736,""adm1_name"":""Central""},{""adm1_code"":2737,""adm1_name"":""Eastern""},{""adm1_code"":2738,""adm1_name"":""North Central""},{""adm1_code"":2739,""adm1_name"":""North Western""},{""adm1_code"":2740,""adm1_name"":""Northern""},{""adm1_code"":2741,""adm1_name"":""Sabaragamuwa""},{""adm1_code"":2742,""adm1_name"":""Southern""},{""adm1_code"":2743,""adm1_name"":""Uva""},{""adm1_code"":2744,""adm1_name"":""Western""}]",2013-02-06,2023-09-25
2013-0085-BGD,No,nat-met-sto-sev,Natural,Meteorological,Storm,Severe weather,GLIDE:ST-2013-000032,,BGD,Bangladesh,Southern Asia,Asia,"Sadar, Akhaura, Bijoynagar areas (Brahamanbaria district, Chittagong province)",,,No,No,No,,,Kph,,,,2013,3,22,2013,3,22,31,388,8155,,8543,,,,,20000,26159,76.454145985163,"[{""adm2_code"":5768,""adm2_name"":""Brahamanbaria""}]",2013-09-23,2023-09-25
2013-0090-BGD,No,nat-met-sto-tor,Natural,Meteorological,Storm,Tornado,,,BGD,Bangladesh,Southern Asia,Asia,"Natore, Naogaon districts (Rajshahi province)",,,No,No,No,,,Kph,,,,2013,3,29,2013,3,30,2,,25020,,25020,,,,,,,76.454145985163,"[{""adm2_code"":5811,""adm2_name"":""Naogaon""},{""adm2_code"":5812,""adm2_name"":""Natore""}]",2013-04-08,2023-09-25
2013-0090-IND,No,nat-met-sto-tor,Natural,Meteorological,Storm,Tornado,,,IND,India,Southern Asia,Asia,Uttar Pradesh province,,,No,No,No,,,Kph,,,,2013,3,29,2013,3,30,9,,,,,,,,,,,76.454145985163,"[{""adm1_code"":70081,""adm1_name"":""Uttar Pradesh""}]",2013-04-08,2023-09-25
2013-0138-BGD,No,nat-met-sto-tro,Natural,Meteorological,Storm,Tropical cyclone,GLIDE:ST-2013-000060,Tropical cyclone Mahasen,BGD,Bangladesh,Southern Asia,Asia,"Patuakhali, Bhola, Barguna districts (Barisal province)",,,No,No,No,,,Kph,,,,2013,5,16,2013,5,16,17,65,1498579,,1498644,,,,,,,76.454145985163,"[{""adm2_code"":5761,""adm2_name"":""Barguna""},{""adm2_code"":5763,""adm2_name"":""Bhola""},{""adm2_code"":5765,""adm2_name"":""Patuakhali""}]",2014-01-15,2023-09-25
2013-0138-IND,No,nat-met-sto-tro,Natural,Meteorological,Storm,Tropical cyclone,GLIDE:ST-2013-000060,Tropical cyclone Mahasen,IND,India,Southern Asia,Asia,Andhra Pradesh province,,,No,No,No,,,Kph,,,,2013,5,16,2013,5,16,8,4,,,4,,,,,,,76.454145985163,"[{""adm1_code"":1485,""adm1_name"":""Andhra Pradesh""}]",2014-01-15,2023-09-25
2013-0138-LKA,No,nat-met-sto-tro,Natural,Meteorological,Storm,Tropical cyclone,GLIDE:ST-2013-000060,Tropical cyclone Mahasen,LKA,Sri Lanka,Southern Asia,Asia,"Central, Eastern, North Central, North Western, Northern, Sabaragamuwa, Southern, Uva, Western provinces",,,No,No,No,,,Kph,,,,2013,5,13,2013,5,16,7,,3478,3861,7339,,,,,,,76.454145985163,"[{""adm1_code"":2736,""adm1_name"":""Central""},{""adm1_code"":2737,""adm1_name"":""Eastern""},{""adm1_code"":2738,""adm1_name"":""North Central""},{""adm1_code"":2739,""adm1_name"":""North Western""},{""adm1_code"":2740,""adm1_name"":""Northern""},{""adm1_code"":2741,""adm1_name"":""Sabaragamuwa""},{""adm1_code"":2742,""adm1_name"":""Southern""},{""adm1_code"":2743,""adm1_name"":""Uva""},{""adm1_code"":2744,""adm1_name"":""Western""}]",2013-08-27,2023-09-25
2013-0401-IND,No,nat-met-sto-tro,Natural,Meteorological,Storm,Tropical cyclone,GLIDE:TC-2013-000133,Cyclone Phailin,IND,India,Southern Asia,Asia,"Orissa, Andhra Pradesh, Jharkhand, Bihar, West Bengal, Chhattisgarh provinces",,Flood|Surge,Yes,No,No,,200,Kph,,,,2013,10,12,2013,10,14,47,,13230000,,13230000,,,,,633471,828563,76.454145985163,"[{""adm1_code"":1485,""adm1_name"":""Andhra Pradesh""},{""adm1_code"":1504,""adm1_name"":""Orissa""},{""adm1_code"":1511,""adm1_name"":""West Bengal""},{""adm1_code"":70073,""adm1_name"":""Bihar""},{""adm1_code"":70075,""adm1_name"":""Chhattisgarh""},{""adm1_code"":70078,""adm1_name"":""Jharkhand""}]",2014-07-29,2023-09-25
2013-0482-IND,No,nat-met-sto-lig,Natural,Meteorological,Storm,Lightning/Thunderstorms,,,IND,India,Southern Asia,Asia,"Bihar, Jharkhand provinces",,,No,No,No,,,Kph,,,,2013,10,5,2013,10,6,32,,,,,,,,,,,76.454145985163,"[{""adm1_code"":70073,""adm1_name"":""Bihar""},{""adm1_code"":70078,""adm1_name"":""Jharkhand""}]",2013-11-25,2023-09-25
2013-0515-IND,No,nat-met-sto-tro,Natural,Meteorological,Storm,Tropical cyclone,,Helen,IND,India,Southern Asia,Asia,"Krishna, Guntur, East Godavari, West Godavari, Vishakhapatnam districts (Andhra Pradesh province)",,Flood,No,No,No,,65,Kph,,,,2013,11,22,2013,11,22,10,,,,,,,,,262000,342689,76.454145985163,"[{""adm2_code"":17551,""adm2_name"":""East Godavari""},{""adm2_code"":17552,""adm2_name"":""Guntur""},{""adm2_code"":17556,""adm2_name"":""Krishna""},{""adm2_code"":17566,""adm2_name"":""Vishakhapatnam""},{""adm2_code"":17569,""adm2_name"":""West Godavari""}]",2013-12-07,2023-09-25
2014-0084-AFG,No,nat-met-sto-bli,Natural,Meteorological,Storm,Blizzard/Winter storm,,,AFG,Afghanistan,Southern Asia,Asia,"Jawzjan, Faryab, Kunduz, Kabul provinces",,Cold wave,No,No,No,,,Kph,,,,2014,2,1,2014,2,7,63,,,,,,,,,,,77.6944061345599,"[{""adm1_code"":278,""adm1_name"":""Faryab""},{""adm1_code"":283,""adm1_name"":""Jawzjan""},{""adm1_code"":284,""adm1_name"":""Kabul""},{""adm1_code"":289,""adm1_name"":""Kunduz""}]",2014-03-06,2023-09-25
2014-0106-IND,No,nat-met-sto-bli,Natural,Meteorological,Storm,Blizzard/Winter storm,,,IND,India,Southern Asia,Asia,"Doda, Bhaderwah, Thathri, Gandoh, Bhallessa villages (Kishtwar (72809) district, Jammu and Kashmir (40427) province), Kora Pani, Tangdhar villages (Kupwara (72786) district, Jumma and Kashmir (40431) province)",,"Rain|Slide (land, mud, snow, rock)",No,No,No,,,Kph,,,,2014,3,10,2014,3,12,17,,9610,,9610,,,,,,,77.6944061345599,"[{""adm2_code"":72809,""adm2_name"":""Administrative unit not available""},{""adm2_code"":72786,""adm2_name"":""Administrative unit not available""}]",2014-07-29,2023-09-25
2014-0135-BGD,No,nat-met-sto-sto,Natural,Meteorological,Storm,Storm (General),,,BGD,Bangladesh,Southern Asia,Asia,"Sunamganj district (Sylhet province), Tangail, Netrakona districts (Dhaka province), Naogaon district (Rajshahi province)",,,No,No,No,,,Kph,,,,2014,4,27,2014,4,28,16,12,,4000,4012,,,,,,,77.6944061345599,"[{""adm2_code"":5790,""adm2_name"":""Netrakona""},{""adm2_code"":5794,""adm2_name"":""Tangail""},{""adm2_code"":5823,""adm2_name"":""Sunamganj""},{""adm2_code"":5811,""adm2_name"":""Naogaon""}]",2014-05-09,2023-09-25
2014-0182-IND,No,nat-met-sto-lig,Natural,Meteorological,Storm,Lightning/Thunderstorms,,,IND,India,Southern Asia,Asia,"Ghaziabad district (Utar Pradesh province), Delhi, West Bengal provinces",,,No,No,No,,,Kph,,,,2014,5,30,2014,5,31,15,26,,,26,,,,,,,77.6944061345599,"[{""adm1_code"":1489,""adm1_name"":""Delhi""},{""adm1_code"":1511,""adm1_name"":""West Bengal""},{""adm2_code"":17911,""adm2_name"":""Ghaziabad""}]",2014-06-11,2023-09-25
2014-0244-BGD,No,nat-met-sto-sto,Natural,Meteorological,Storm,Storm (General),,,BGD,Bangladesh,Southern Asia,Asia,Faridpur district (Dhaka province),,,No,No,No,,,Kph,,,,2014,6,11,2014,6,11,4,,1250,,1250,,,,,,,77.6944061345599,"[{""adm2_code"":5779,""adm2_name"":""Faridpur""}]",2014-07-24,2023-09-25
2014-0322-PAK,No,nat-met-sto-lig,Natural,Meteorological,Storm,Lightning/Thunderstorms,,,PAK,Pakistan,Southern Asia,Asia,Peshawar district (North-West Frontier province),,Flood,No,No,No,,,Kph,,,,2014,8,15,2014,8,24,16,82,,,82,,,,,,,77.6944061345599,"[{""adm2_code"":40347,""adm2_name"":""Peshawar District""}]",2014-09-24,2023-09-25
2014-0392-IND,No,nat-met-sto-tro,Natural,Meteorological,Storm,Tropical cyclone,GLIDE:TC-2014-000141,Cyclone Hudhud,IND,India,Southern Asia,Asia,"Vishakhapatnam, Gangavaram towns (Vishakhapatnam district, Andhra Pradesh province), Baragarh, Bolangir, Boudh, Gajapati, Ganjam, Kalahandi, Kandhamal, Khordha, Koraput, Malkangiri, Nabarangpur, Nayagarh, Nuapada, Puri, Rayagada, Sonepur districts (Orissa province), Chhattisgarh province",,Surge,Yes,No,No,,215,Kph,,,,2014,10,12,2014,10,12,53,,920000,,920000,,,530000,682160,7000000,9009658,77.6944061345599,"[{""adm1_code"":70075,""adm1_name"":""Chhattisgarh""},{""adm2_code"":17566,""adm2_name"":""Vishakhapatnam""},{""adm2_code"":17811,""adm2_name"":""Ganjam""},{""adm2_code"":17812,""adm2_name"":""Kalahandi""},{""adm2_code"":17814,""adm2_name"":""Koraput""},{""adm2_code"":17818,""adm2_name"":""Puri""},{""adm2_code"":70208,""adm2_name"":""Baragarh""},{""adm2_code"":70210,""adm2_name"":""Bolangir""},{""adm2_code"":70211,""adm2_name"":""Boudh""},{""adm2_code"":70213,""adm2_name"":""Gajapati""},{""adm2_code"":70217,""adm2_name"":""Kandhamal""},{""adm2_code"":70219,""adm2_name"":""Khordha""},{""adm2_code"":70220,""adm2_name"":""Malkangiri""},{""adm2_code"":70221,""adm2_name"":""Nabarangpur""},{""adm2_code"":70222,""adm2_name"":""Nayagarh""},{""adm2_code"":70223,""adm2_name"":""Nuapada""},{""adm2_code"":70224,""adm2_name"":""Rayagada""},{""adm2_code"":70225,""adm2_name"":""Sonepur""}]",2014-10-14,2023-09-25
2014-0416-NPL,No,nat-met-sto-bli,Natural,Meteorological,Storm,Blizzard/Winter storm,,,NPL,Nepal,Southern Asia,Asia,"Manang area (Gandaki district, Western province), Mustang area (Dhawalagiri district, Western province)",Remnant low pressure system of cyclone Hudhud,"Avalanche (Snow, Debris)|Snow/ice",No,No,No,,,Kph,,,,2014,10,14,2014,10,14,83,175,,,175,,,,,,,77.6944061345599,"[{""adm2_code"":22362,""adm2_name"":""Dhawalagiri""},{""adm2_code"":22363,""adm2_name"":""Gandaki""}]",2014-10-17,2023-09-25
2014-0538-IND,No,nat-met-sto-sto,Natural,Meteorological,Storm,Storm (General),,,IND,India,Southern Asia,Asia,Uttar Pradesh province,,,No,No,No,,,Kph,,,,2014,4,17,2014,4,20,27,,,,,,,,,,,77.6944061345599,"[{""adm1_code"":70081,""adm1_name"":""Uttar Pradesh""}]",2015-03-25,2023-09-25
2014-0551-IND,No,nat-met-sto-lig,Natural,Meteorological,Storm,Lightning/Thunderstorms,,,IND,India,Southern Asia,Asia,Hyderabad district (Andhra Pradesh province),,Flood|Hail,No,No,No,,,Kph,,,,2014,3,6,2014,3,7,7,58,1870,,1928,,,,,,,77.6944061345599,"[{""adm2_code"":17553,""adm2_name"":""Hyderabad""}]",2015-03-27,2023-09-25
2015-0118-BGD,No,nat-met-sto-lig,Natural,Meteorological,Storm,Lightning/Thunderstorms,,,BGD,Bangladesh,Southern Asia,Asia,"Bogra, Rajshahi, Naogaon, Sirajganj, Pabna districts (Rajshahi province), Brahamanbaria district (Chittagong province), Dhaka districts (Dhaka province)",,Hail|Rain,No,No,No,,,Kph,,,,2015,4,1,2015,4,7,53,200,20000,,20200,,,,,4000,5142,77.7865676599234,"[{""adm2_code"":5768,""adm2_name"":""Brahamanbaria""},{""adm2_code"":5778,""adm2_name"":""Dhaka""},{""adm2_code"":5805,""adm2_name"":""Bogra""},{""adm2_code"":5811,""adm2_name"":""Naogaon""},{""adm2_code"":5815,""adm2_name"":""Pabna""},{""adm2_code"":5817,""adm2_name"":""Rajshahi""},{""adm2_code"":5819,""adm2_name"":""Sirajganj""}]",2015-04-07,2023-09-25
2015-0118-IND,No,nat-met-sto-lig,Natural,Meteorological,Storm,Lightning/Thunderstorms,,,IND,India,Southern Asia,Asia,Tripura province,,,No,No,No,,,Kph,,,,2015,4,4,2015,4,5,1,,10000,,10000,,,,,3000,3857,77.7865676599234,"[{""adm1_code"":1509,""adm1_name"":""Tripura""}]",2015-05-20,2023-09-25
2015-0126-IND,No,nat-met-sto-lig,Natural,Meteorological,Storm,Lightning/Thunderstorms,,,IND,India,Southern Asia,Asia,"Gujarat, Punjab, Himachal Pradresh, Haryana, Maharashtra, Bihar, Uttar Pradesh, Madhya Pradesh, Rajasthan, Jammu and Kashmir, Uttarakhand, West Bengal provinces",,"Flood|Slide (land, mud, snow, rock)",No,No,No,,,Kph,,,,2015,3,6,2015,3,18,27,,,,,,,106000,136270,906000,1164726,77.7865676599234,"[{""adm1_code"":1491,""adm1_name"":""Gujarat""},{""adm1_code"":1492,""adm1_name"":""Haryana""},{""adm1_code"":1493,""adm1_name"":""Himachal Pradesh""},{""adm1_code"":1498,""adm1_name"":""Maharashtra""},{""adm1_code"":1505,""adm1_name"":""Punjab""},{""adm1_code"":1506,""adm1_name"":""Rajasthan""},{""adm1_code"":1511,""adm1_name"":""West Bengal""},{""adm1_code"":40408,""adm1_name"":""Administrative unit not available""},{""adm1_code"":40409,""adm1_name"":""Administrative unit not available""},{""adm1_code"":40422,""adm1_name"":""Administrative unit not available""},{""adm1_code"":40423,""adm1_name"":""Administrative unit not available""},{""adm1_code"":40424,""adm1_name"":""Administrative unit not available""},{""adm1_code"":40425,""adm1_name"":""Administrative unit not available""},{""adm1_code"":40426,""adm1_name"":""Administrative unit not available""},{""adm1_code"":40427,""adm1_name"":""Administrative unit not available""},{""adm1_code"":40428,""adm1_name"":""Administrative unit not available""},{""adm1_code"":40429,""adm1_name"":""Administrative unit not available""},{""adm1_code"":40430,""adm1_name"":""Administrative unit not available""},{""adm1_code"":40431,""adm1_name"":""Administrative unit not available""},{""adm1_code"":70073,""adm1_name"":""Bihar""},{""adm1_code"":70079,""adm1_name"":""Madhya Pradesh""},{""adm1_code"":70081,""adm1_name"":""Uttar Pradesh""},{""adm1_code"":70082,""adm1_name"":""Uttarakhand""}]",2015-04-09,2023-09-25
2015-0164-IND,No,nat-met-sto-sev,Natural,Meteorological,Storm,Severe weather,,,IND,India,Southern Asia,Asia,"Purnia, Madhepura, Madhubani, Supaul, Sitamarhi districts (Bihar province)",,Hail,No,No,No,,150,Kph,,,,2015,4,21,2015,4,21,100,100,125000,,125100,,,,,160000,205691,77.7865676599234,"[{""adm2_code"":17611,""adm2_name"":""Madhubani""},{""adm2_code"":17612,""adm2_name"":""Madhepura""},{""adm2_code"":17621,""adm2_name"":""Purnia""},{""adm2_code"":17630,""adm2_name"":""Sitamarhi""},{""adm2_code"":70104,""adm2_name"":""Supaul""}]",2015-05-20,2023-09-25
